4015177.6,553797.2,1
4015177.6,553802.2,1
4015177.6,553807.2,0
4015177.6,553802.2,0
4015177.6,553797.2,0
4015177.6,553792.2,0
4015177.6,553787.2,0
4015177.6,553782.2,0
4015177.6,553777.2,0
4015177.6,553772.2,0
4015177.6,553767.2,0
4015177.6,553762.2,0
4015177.6,553757.2,0
4015177.6,553752.2,0
4015177.6,553747.2,0
4015177.6,553742.2,0
4015177.6,553737.2,0
4015177.6,553732.2,0
4015177.6,553727.2,0
4015177.6,553722.2,0
4015177.6,553717.2,0
4015177.6,553712.2,0
4015181,553707.2,1
4015181,553712.2,1
4015181,553717.2,1
4015181,553722.2,1
4015181,553727.2,1
4015181,553732.2,1
4015181,553737.2,1
4015181,553742.2,1
4015181,553747.2,1
4015181,553752.2,1
4015181,553757.2,1
4015181,553762.2,1
4015181,553767.2,1
4015181,553772.2,1
4015181,553777.2,1
4015181,553782.2,1
4015181,553787.2,1
4015181,553792.2,1
4015181,553797.2,1
4015181,553802.2,1
4015181,553807.2,0
4015181,553802.2,0
4015181,553797.2,0
4015181,553792.2,0
4015181,553787.2,0
4015181,553782.2,0
4015181,553777.2,0
4015181,553772.2,0
4015181,553767.2,0
4015181,553762.2,0
4015181,553757.2,0
4015181,553752.2,0
4015181,553747.2,0
4015181,553742.2,0
4015181,553737.2,0
4015181,553732.2,0
4015181,553727.2,0
4015181,553722.2,0
4015181,553717.2,0
4015181,553712.2,0
4015184.3,553707.2,1
4015184.3,553712.2,1
4015184.3,553717.2,1
4015184.3,553722.2,1
4015184.3,553727.2,1
4015184.3,553732.2,1
4015184.3,553737.2,1
4015184.3,553742.2,1
4015184.3,553747.2,1
4015184.3,553752.2,1
4015184.3,553757.2,1
4015184.3,553762.2,1
4015184.3,553767.2,1
4015184.3,553772.2,1
4015184.3,553777.2,1
4015184.3,553782.2,1
4015184.3,553787.2,1
4015184.3,553792.2,1
4015184.3,553797.2,1
4015184.3,553802.2,1
4015184.3,553807.2,0
4015184.3,553802.2,0
4015184.3,553797.2,0
4015184.3,553792.2,0
4015184.3,553787.2,0
4015184.3,553782.2,0
4015184.3,553777.2,0
4015184.3,553772.2,0
4015184.3,553767.2,0
4015184.3,553762.2,0
4015184.3,553757.2,0
4015184.3,553752.2,0
4015184.3,553747.2,0
4015184.3,553742.2,0
4015184.3,553737.2,0
4015184.3,553732.2,0
4015184.3,553727.2,0
4015184.3,553722.2,0
4015184.3,553717.2,0
4015184.3,553712.2,0
4015187.6,553707.2,1
4015187.6,553712.2,1
4015187.6,553717.2,1
4015187.6,553722.2,1
4015187.6,553727.2,1
4015187.6,553732.2,1
4015187.6,553737.2,1
4015187.6,553742.2,1
4015187.6,553747.2,1
4015187.6,553752.2,1
4015187.6,553757.2,1
4015187.6,553762.2,1
4015187.6,553767.2,1
4015187.6,553772.2,1
4015187.6,553777.2,1
4015187.6,553782.2,1
4015187.6,553787.2,1
4015187.6,553792.2,1
4015187.6,553797.2,1
4015187.6,553802.2,1
4015187.6,553807.2,0
4015187.6,553802.2,0
4015187.6,553797.2,0
4015187.6,553792.2,0
4015187.6,553787.2,0
4015187.6,553782.2,0
4015187.6,553777.2,0
4015187.6,553772.2,0
4015187.6,553767.2,0
4015187.6,553762.2,0
4015187.6,553757.2,0
4015187.6,553752.2,0
4015187.6,553747.2,0
4015187.6,553742.2,0
4015187.6,553737.2,0
4015187.6,553732.2,0
4015187.6,553727.2,0
4015187.6,553722.2,0
4015187.6,553717.2,0
4015187.6,553712.2,0
4015191,553707.2,1
4015191,553712.2,1
4015191,553717.2,1
4015191,553722.2,1
4015191,553727.2,1
4015191,553732.2,1
4015191,553737.2,1
4015191,553742.2,1
4015191,553747.2,1
4015191,553752.2,1
4015191,553757.2,1
4015191,553762.2,1
4015191,553767.2,1
4015191,553772.2,1
4015191,553777.2,1
4015191,553782.2,1
4015191,553787.2,1
4015191,553792.2,1
4015191,553797.2,1
4015191,553802.2,1
4015191,553807.2,0
4015191,553802.2,0
4015191,553797.2,0
4015191,553792.2,0
4015191,553787.2,0
4015191,553782.2,0
4015191,553777.2,0
4015191,553772.2,0
4015191,553767.2,0
4015191,553762.2,0
4015191,553757.2,0
4015191,553752.2,0
4015191,553747.2,0
4015191,553742.2,0
4015191,553737.2,0
4015191,553732.2,0
4015191,553727.2,0
4015191,553722.2,0
4015191,553717.2,0
4015191,553712.2,0
4015194.3,553707.2,1
4015194.3,553712.2,1
4015194.3,553717.2,1
4015194.3,553722.2,1
4015194.3,553727.2,1
4015194.3,553732.2,1
4015194.3,553737.2,1
4015194.3,553742.2,1
4015194.3,553747.2,1
4015194.3,553752.2,1
4015194.3,553757.2,1
4015194.3,553762.2,1
4015194.3,553767.2,1
4015194.3,553772.2,1
4015194.3,553777.2,1
4015194.3,553782.2,1
4015194.3,553787.2,1
4015194.3,553792.2,1
4015194.3,553797.2,1
4015194.3,553802.2,1
4015194.3,553807.2,0
4015194.3,553802.2,0
4015194.3,553797.2,0
4015194.3,553792.2,0
4015194.3,553787.2,0
4015194.3,553782.2,0
4015194.3,553777.2,0
4015194.3,553772.2,0
4015194.3,553767.2,0
4015194.3,553762.2,0
4015194.3,553757.2,0
4015194.3,553752.2,0
4015194.3,553747.2,0
4015194.3,553742.2,0
4015194.3,553737.2,0
4015194.3,553732.2,0
4015194.3,553727.2,0
4015194.3,553722.2,0
4015194.3,553717.2,0
4015194.3,553712.2,0
4015197.6,553707.2,1
4015197.6,553712.2,1
4015197.6,553717.2,1
4015197.6,553722.2,1
4015197.6,553727.2,1
4015197.6,553732.2,1
4015197.6,553737.2,1
4015197.6,553742.2,1
4015197.6,553747.2,1
4015197.6,553752.2,1
4015197.6,553757.2,1
4015197.6,553762.2,1
4015197.6,553767.2,1
4015197.6,553772.2,1
4015197.6,553777.2,1
4015197.6,553782.2,1
4015197.6,553787.2,1
4015197.6,553792.2,1
4015197.6,553797.2,1
4015197.6,553802.2,1
4015197.6,553807.2,0
4015197.6,553802.2,0
4015197.6,553797.2,0
4015197.6,553792.2,0
4015197.6,553787.2,0
4015197.6,553782.2,0
4015197.6,553777.2,0
4015197.6,553772.2,0
4015197.6,553767.2,0
4015197.6,553762.2,0
4015197.6,553757.2,0
4015197.6,553752.2,0
4015197.6,553747.2,0
4015197.6,553742.2,0
4015197.6,553737.2,0
4015197.6,553732.2,0
4015197.6,553727.2,0
4015197.6,553722.2,0
4015197.6,553717.2,0
4015197.6,553712.2,0
4015201,553707.2,1
4015201,553712.2,1
4015201,553717.2,1
4015201,553722.2,1
4015201,553727.2,1
4015201,553732.2,1
4015201,553737.2,1
4015201,553742.2,1
4015201,553747.2,1
4015201,553752.2,1
4015201,553757.2,1
4015201,553762.2,1
4015201,553767.2,1
4015201,553772.2,1
4015201,553777.2,1
4015201,553782.2,1
4015201,553787.2,1
4015201,553792.2,1
4015201,553797.2,1
4015201,553802.2,1
4015201,553807.2,0
4015201,553802.2,0
4015201,553797.2,0
4015201,553792.2,0
4015201,553787.2,0
4015201,553782.2,0
4015201,553777.2,0
4015201,553772.2,0
4015201,553767.2,0
4015201,553762.2,0
4015201,553757.2,0
4015201,553752.2,0
4015201,553747.2,0
4015201,553742.2,0
4015201,553737.2,0
4015201,553732.2,0
4015201,553727.2,0
4015201,553722.2,0
4015201,553717.2,0
4015201,553712.2,0
4015204.3,553707.2,1
4015204.3,553712.2,1
4015204.3,553717.2,1
4015204.3,553722.2,1
4015204.3,553727.2,1
4015204.3,553732.2,1
4015204.3,553737.2,1
4015204.3,553742.2,1
4015204.3,553747.2,1
4015204.3,553752.2,1
4015204.3,553757.2,1
4015204.3,553762.2,1
4015204.3,553767.2,1
4015204.3,553772.2,1
4015204.3,553777.2,1
4015204.3,553782.2,1
4015204.3,553787.2,1
4015204.3,553792.2,1
4015204.3,553797.2,1
4015204.3,553802.2,1
4015204.3,553807.2,0
4015204.3,553802.2,0
4015204.3,553797.2,0
4015204.3,553792.2,0
4015204.3,553787.2,0
4015204.3,553782.2,0
4015204.3,553777.2,0
4015204.3,553772.2,0
4015204.3,553767.2,0
4015204.3,553762.2,0
4015204.3,553757.2,0
4015204.3,553752.2,0
4015204.3,553747.2,0
4015204.3,553742.2,0
4015204.3,553737.2,0
4015204.3,553732.2,0
4015204.3,553727.2,0
4015204.3,553722.2,0
4015204.3,553717.2,0
4015204.3,553712.2,0
4015207.6,553707.2,1
4015207.6,553712.2,1
4015207.6,553717.2,1
4015207.6,553722.2,1
4015207.6,553727.2,1
4015207.6,553732.2,1
4015207.6,553737.2,1
4015207.6,553742.2,1
4015207.6,553747.2,1
4015207.6,553752.2,1
4015207.6,553757.2,1
4015207.6,553762.2,1
4015207.6,553767.2,1
4015207.6,553772.2,1
4015207.6,553777.2,1
4015207.6,553782.2,1
4015207.6,553787.2,1
4015207.6,553792.2,1
4015207.6,553797.2,1
4015207.6,553802.2,1
4015207.6,553807.2,0
4015207.6,553802.2,0
4015207.6,553797.2,0
4015207.6,553792.2,0
4015207.6,553787.2,0
4015207.6,553782.2,0
4015207.6,553777.2,0
4015207.6,553772.2,0
4015207.6,553767.2,0
4015207.6,553762.2,0
4015207.6,553757.2,0
4015207.6,553752.2,0
4015207.6,553747.2,0
4015207.6,553742.2,0
4015207.6,553737.2,0
4015207.6,553732.2,0
4015207.6,553727.2,0
4015207.6,553722.2,0
4015207.6,553717.2,0
4015207.6,553712.2,0
4015211,553707.2,1
4015211,553712.2,1
4015211,553717.2,1
4015211,553722.2,1
4015211,553727.2,1
4015211,553732.2,1
4015211,553737.2,1
4015211,553742.2,1
4015211,553747.2,1
4015211,553752.2,1
4015211,553757.2,1
4015211,553762.2,1
4015211,553767.2,1
4015211,553772.2,1
4015211,553777.2,1
4015211,553782.2,1
4015211,553787.2,1
4015211,553792.2,1
4015211,553797.2,1
4015211,553802.2,1
4015211,553807.2,0
4015211,553802.2,0
4015211,553797.2,0
4015211,553792.2,0
4015211,553787.2,0
4015211,553782.2,0
4015211,553777.2,0
4015211,553772.2,0
4015211,553767.2,0
4015211,553762.2,0
4015211,553757.2,0
4015211,553752.2,0
4015211,553747.2,0
4015211,553742.2,0
4015211,553737.2,0
4015211,553732.2,0
4015211,553727.2,0
4015211,553722.2,0
4015211,553717.2,0
4015211,553712.2,0
4015214.3,553707.2,1
4015214.3,553712.2,1
4015214.3,553717.2,1
4015214.3,553722.2,1
4015214.3,553727.2,1
4015214.3,553732.2,1
4015214.3,553737.2,1
4015214.3,553742.2,1
4015214.3,553747.2,1
4015214.3,553752.2,1
4015214.3,553757.2,1
4015214.3,553762.2,1
4015214.3,553767.2,1
4015214.3,553772.2,1
4015214.3,553777.2,1
4015214.3,553782.2,1
4015214.3,553787.2,1
4015214.3,553792.2,1
4015214.3,553797.2,1
4015214.3,553802.2,1
4015214.3,553807.2,0
4015214.3,553802.2,0
4015214.3,553797.2,0
4015214.3,553792.2,0
4015214.3,553787.2,0
4015214.3,553782.2,0
4015214.3,553777.2,0
4015214.3,553772.2,0
4015214.3,553767.2,0
4015214.3,553762.2,0
4015214.3,553757.2,0
4015214.3,553752.2,0
4015214.3,553747.2,0
4015214.3,553742.2,0
4015214.3,553737.2,0
4015214.3,553732.2,0
4015214.3,553727.2,0
4015214.3,553722.2,0
4015214.3,553717.2,0
4015214.3,553712.2,0
4015217.6,553707.2,1
4015217.6,553712.2,1
4015217.6,553717.2,1
4015217.6,553722.2,1
4015217.6,553727.2,1
4015217.6,553732.2,1
4015217.6,553737.2,1
4015217.6,553742.2,1
4015217.6,553747.2,1
4015217.6,553752.2,1
4015217.6,553757.2,1
4015217.6,553762.2,1
4015217.6,553767.2,1
4015217.6,553772.2,1
4015217.6,553777.2,1
4015217.6,553782.2,1
4015217.6,553787.2,1
4015217.6,553792.2,1
4015217.6,553797.2,1
4015217.6,553802.2,1
4015217.6,553807.2,0
4015217.6,553802.2,0
4015217.6,553797.2,0
4015217.6,553792.2,0
4015217.6,553787.2,0
4015217.6,553782.2,0
4015217.6,553777.2,0
4015217.6,553772.2,0
4015217.6,553767.2,0
4015217.6,553762.2,0
4015217.6,553757.2,0
4015217.6,553752.2,0
4015217.6,553747.2,0
4015217.6,553742.2,0
4015217.6,553737.2,0
4015217.6,553732.2,0
4015217.6,553727.2,0
4015217.6,553722.2,0
4015217.6,553717.2,0
4015217.6,553712.2,0
